,Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2257,152,29.0,Male,Gloves,42.39010458874084,,L,Muted mustard yellow,Fall,,2-Day Shipping,Yes,3,Credit Card,
2258,867,38.0,Male,Jeans,47.16881691992414,New Mexico,M,Pale peach,Fall,,2-Day Shipping,Yes,5,Credit Card,
2259,1102,28.0,Male,Backpack,49.58630642865764,Delaware,XL,Periwinkle,Fall,4.0,2-Day Shipping,Yes,7,Credit Card,
2260,1661,46.0,Female,Hoodie,36.54850837725304,Louisiana,L,Burnt orange,Fall,4.0,2-Day Shipping,Yes,4,Credit Card,
2261,911,28.0,Female,Hoodie,46.76893564221635,South Carolina,S,Mauve,Winter,4.0,2-Day Shipping,Yes,13,Credit Card,
2262,840,23.0,Male,Handbag,44.35225247507197,Illinois,L,Fuchsia,Summer,,2-Day Shipping,Yes,0,Credit Card,
2263,422,38.0,Female,Dress,44.85254333376172,Kentucky,M,Lavender,Spring,4.0,2-Day Shipping,Yes,11,Credit Card,
2264,247,38.0,Female,Backpack,45.25493309279887,Nevada,XL,Ruby Red,Fall,5.0,2-Day Shipping,Yes,7,Credit Card,
2265,1338,,Female,T-shirt,48.426492373122926,Tennessee,L,White,Summer,5.0,2-Day Shipping,Yes,1,Credit Card,
2266,750,20.0,Male,Jeans,49.68894684264884,Oklahoma,M,Burnt orange,Fall,4.0,Standard,Yes,12,Credit Card,
2267,1399,49.0,Female,Backpack,52.60976688798151,Texas,M,Ruby Red,Winter,4.0,2-Day Shipping,Yes,5,Credit Card,
2268,20,35.0,Male,Running Shoes,58.569436503269735,Rhode Island,M,Lemon yellow,Spring,4.0,Standard,Yes,2,Credit Card,
2269,1653,38.0,Female,Backpack,40.0466434224974,New Mexico,M,Terra cotta,Winter,,2-Day Shipping,Yes,20,Credit Card,
2270,1447,22.0,Female,Jacket,45.24002682880152,Wyoming,XL,Brown,Fall,,2-Day Shipping,Yes,8,Credit Card,
2271,1453,52.0,Female,Handbag,54.79927109147642,Colorado,L,Fuchsia,Summer,,2-Day Shipping,Yes,4,Credit Card,
2272,940,,Male,Gloves,51.87402395045026,New York,L,Brick red,Winter,,2-Day Shipping,Yes,5,Credit Card,
2273,999,53.0,Female,Hoodie,42.19116064310938,,M,Ruby Red,Winter,5.0,2-Day Shipping,Yes,4,Credit Card,
2274,1359,31.0,Male,Gloves,50.31351323464413,Nebraska,XL,Ruby Red,Winter,5.0,2-Day Shipping,Yes,20,Credit Card,
2275,752,49.0,Female,Backpack,60.66759213795237,Ohio,L,Terra cotta,Winter,,2-Day Shipping,Yes,0,Credit Card,
2276,122,22.0,Female,Handbag,57.49894764698783,Virginia,M,Aubergine,Summer,4.0,2-Day Shipping,Yes,2,Credit Card,
2277,1379,,Male,Pajamas,45.78731683835353,Kentucky,XL,Mauve,Winter,4.0,Standard,Yes,11,Credit Card,
2278,873,23.0,Male,Boots,39.39132211465219,North Dakota,M,Aubergine,Fall,,2-Day Shipping,Yes,4,Credit Card,
2279,902,48.0,Female,Sunglasses,44.02780416158999,Missouri,L,Fuchsia,Summer,4.0,2-Day Shipping,Yes,8,Credit Card,
2280,447,36.0,Female,Gloves,62.01861065884727,West Virginia,M,Brick red,Winter,,Standard,Yes,1,Credit Card,
2281,228,42.0,Male,Sweater,51.644839299567934,Rhode Island,M,Aubergine,Fall,4.0,2-Day Shipping,Yes,17,Credit Card,
2282,375,42.0,Female,Boots,49.75532488324679,Ohio,S,Burnt orange,Winter,,2-Day Shipping,Yes,2,Credit Card,
2283,801,29.0,Female,Jacket,55.20093414338584,,S,Terra cotta,Winter,,2-Day Shipping,Yes,2,Credit Card,
2284,156,24.0,Female,Socks,46.0111857781485,Maine,S,Lemon yellow,Winter,5.0,2-Day Shipping,Yes,20,Credit Card,
2285,1450,42.0,Male,Boots,50.45372487956282,New York,L,Aubergine,Fall,,Standard,Yes,1,Credit Card,
2286,379,35.0,Female,T-shirt,45.062388721824,Nevada,L,Lavender,Summer,,2-Day Shipping,Yes,10,Credit Card,
2287,319,19.0,Female,Sweater,51.197873531401,South Dakota,M,Black,Winter,,2-Day Shipping,Yes,0,Credit Card,
2288,1316,44.0,Female,Backpack,50.3521542623328,Mississippi,L,Black,Winter,2.0,2-Day Shipping,Yes,20,Credit Card,
2289,1459,40.0,Female,Handbag,54.70431723497598,Missouri,M,White,Summer,,2-Day Shipping,Yes,0,Credit Card,
2290,1474,,Male,Scarf,48.24144708580745,Wisconsin,M,Mauve,Winter,,2-Day Shipping,Yes,2,Credit Card,
2291,61,73.0,Male,Gloves,52.05465411743987,Idaho,L,Brown,Fall,,Standard,Yes,8,Bank Transfer,
2292,173,40.0,Male,Hoodie,49.89958495092868,Nebraska,M,Brown,Fall,4.0,2-Day Shipping,Yes,13,Credit Card,
2293,1605,34.0,Female,T-shirt,43.741525782609365,Maine,M,Lemon yellow,Summer,5.0,2-Day Shipping,Yes,4,Credit Card,
2294,669,20.0,Male,Leggings,48.498412652827824,Hawaii,S,Black,Fall,4.0,Standard,Yes,5,Credit Card,
2295,1335,29.0,Male,Handbag,49.9928634220328,West Virginia,S,Aubergine,Fall,4.0,2-Day Shipping,Yes,5,Credit Card,
2296,1380,33.0,Male,Shorts,57.61002889917819,Minnesota,L,Baby blue,Summer,4.0,2-Day Shipping,Yes,14,Credit Card,
2297,1253,42.0,Female,Gloves,35.412962162758085,Massachusetts,L,Aubergine,Winter,,Express,Yes,2,Credit Card,
2298,1209,54.0,Male,Backpack,55.25451595262606,Wisconsin,S,Burnt orange,Fall,,2-Day Shipping,Yes,1,Credit Card,
2299,512,34.0,Male,Pajamas,52.41195880055295,Hawaii,L,Black,Fall,,2-Day Shipping,Yes,3,Credit Card,
2300,1488,28.0,Female,Dress,52.55884273793461,Arizona,L,Fuchsia,Summer,,2-Day Shipping,Yes,0,Credit Card,
2301,699,26.0,Female,Gloves,45.79099965412365,Iowa,M,Terra cotta,Fall,4.0,2-Day Shipping,Yes,7,Credit Card,
2302,190,38.0,Female,T-shirt,35.31912568801312,West Virginia,M,Aubergine,Summer,,2-Day Shipping,Yes,3,Credit Card,
2303,520,26.0,Female,Pajamas,41.2092104553191,Minnesota,L,Ruby Red,Fall,,2-Day Shipping,Yes,20,Credit Card,
2304,683,25.0,Female,Scarf,44.99695754391888,Missouri,M,Brown,Winter,,2-Day Shipping,Yes,8,Credit Card,
2305,1333,32.0,Female,Shorts,47.047725801745706,Alaska,S,Periwinkle,Summer,,2-Day Shipping,Yes,5,Credit Card,
2306,647,28.0,Male,Pajamas,60.21791537255201,Indiana,XL,Aubergine,Winter,2.0,Standard,Yes,1,Credit Card,
2307,649,41.0,Male,Jeans,49.43310148015714,Michigan,M,Ruby Red,Fall,,Standard,Yes,1,Credit Card,
2308,433,,Female,Hoodie,56.61190954635713,,S,Periwinkle,Winter,5.0,2-Day Shipping,Yes,5,Credit Card,
2309,618,,Female,Running Shoes,52.50790439842804,,M,Lemon yellow,Summer,2.0,2-Day Shipping,Yes,20,Credit Card,
2310,891,37.0,Female,Dress,47.498413443680604,New York,S,Lemon yellow,Summer,,2-Day Shipping,Yes,5,Credit Card,
2311,1429,51.0,Male,Sweater,40.62876524999412,North Dakota,S,Brown,Fall,,2-Day Shipping,Yes,11,Credit Card,
2312,1600,30.0,Male,Jeans,58.91304649528581,Delaware,M,Muted mustard yellow,Fall,,2-Day Shipping,Yes,3,Credit Card,
2313,85,43.0,Female,Sweater,41.52892519674226,,S,Mauve,Winter,2.0,2-Day Shipping,Yes,16,Credit Card,
2314,1542,42.0,Female,Gloves,57.01522689370018,,S,Black,Winter,4.0,2-Day Shipping,Yes,7,Credit Card,
2315,1001,49.0,Male,Handbag,48.07291651695716,Georgia,M,White,Spring,4.0,2-Day Shipping,Yes,14,Credit Card,
2316,1114,24.0,Male,Gloves,44.96700027058082,Maryland,M,Mauve,Winter,,2-Day Shipping,Yes,0,Credit Card,
2317,550,24.0,Male,T-shirt,53.63735833350556,Arizona,S,Brick red,Fall,,Next Day Air,Yes,20,Credit Card,
2318,858,22.0,Female,Shorts,47.8096912992164,,L,Periwinkle,Spring,,Standard,Yes,20,Credit Card,
2319,686,21.0,Male,Scarf,52.59100015701822,Massachusetts,XL,Burnt orange,Fall,2.0,2-Day Shipping,Yes,4,Credit Card,
2320,1548,23.0,Female,Sunglasses,50.71120618438764,South Carolina,L,Muted mustard yellow,Fall,2.0,2-Day Shipping,Yes,0,Credit Card,
2321,589,34.0,Male,Pajamas,44.2330186209267,South Dakota,M,Turquoise,Winter,,2-Day Shipping,Yes,2,Credit Card,
2322,563,27.0,Female,T-shirt,57.38017676280872,Missouri,M,Fuchsia,Summer,,Standard,Yes,13,Credit Card,
2323,753,39.0,Male,Dress,49.12665545293279,Ohio,L,White,Spring,4.0,2-Day Shipping,Yes,3,Credit Card,
2324,1327,39.0,Female,Leggings,50.64982979478335,Texas,M,Ruby Red,Winter,5.0,2-Day Shipping,Yes,2,Credit Card,
2325,1292,23.0,Male,Gloves,46.5973235310552,South Dakota,S,Terra cotta,Fall,,2-Day Shipping,Yes,20,Credit Card,
2326,168,44.0,Female,Gloves,48.05679338004149,Arkansas,M,Brick red,Winter,,2-Day Shipping,Yes,3,Credit Card,
2327,340,28.0,Female,Gloves,49.072110310442405,Pennsylvania,M,Periwinkle,Winter,,Standard,Yes,1,Credit Card,
2328,1290,21.0,Female,Jacket,42.368781799506166,New Hampshire,M,Brown,Winter,5.0,2-Day Shipping,Yes,16,Credit Card,
2329,1356,43.0,Male,Scarf,51.92072284019702,Florida,M,Brick red,Winter,5.0,Standard,Yes,7,Credit Card,
2330,1581,25.0,Female,Jeans,45.2112573752913,North Dakota,L,Muted mustard yellow,Fall,,2-Day Shipping,Yes,1,Credit Card,
2331,1016,27.0,Male,Running Shoes,48.49234580885487,North Carolina,M,Fuchsia,Summer,5.0,2-Day Shipping,Yes,16,Credit Card,
2332,71,22.0,Male,Dress,44.41340256372803,Alabama,M,Turquoise,Summer,4.0,2-Day Shipping,Yes,1,Credit Card,
2333,1528,19.0,Male,Leggings,42.54104358445181,Wisconsin,L,Ruby Red,Fall,5.0,2-Day Shipping,Yes,6,Credit Card,
2334,82,31.0,Male,Running Shoes,56.77057507347941,Virginia,L,White,Summer,,2-Day Shipping,Yes,0,Credit Card,
2335,1630,39.0,Male,Boots,57.56202206769328,North Dakota,S,Ruby Red,Fall,,2-Day Shipping,Yes,2,Credit Card,
2336,1368,55.0,Female,Socks,45.382679125384975,Iowa,S,Brown,Winter,,2-Day Shipping,Yes,4,Credit Card,
2337,878,42.0,Male,Hoodie,46.85418262953229,Nebraska,M,Mauve,Winter,4.0,2-Day Shipping,Yes,9,Credit Card,
2338,923,33.0,Male,Handbag,49.49116764419103,Georgia,M,Turquoise,Fall,,2-Day Shipping,Yes,15,Credit Card,
2339,1014,43.0,Male,Running Shoes,56.005062543088016,South Carolina,XL,Lavender,Summer,,Standard,Yes,5,Credit Card,
2340,342,27.0,Female,Handbag,57.59336121144516,Utah,S,Periwinkle,Spring,,2-Day Shipping,Yes,0,Credit Card,
2341,1504,36.0,Male,Dress,49.22839615749756,Michigan,M,Lavender,Summer,,2-Day Shipping,Yes,2,Credit Card,
2342,366,,Male,Sunglasses,54.236367899725145,West Virginia,XL,Pale peach,Spring,,2-Day Shipping,Yes,0,Credit Card,
2343,1551,45.0,Female,Leggings,49.78641448874596,Arkansas,S,Burnt orange,Winter,,2-Day Shipping,Yes,0,Credit Card,
2344,1652,,Female,Sunglasses,52.33656064710051,Texas,M,Periwinkle,Summer,4.0,Standard,Yes,8,Credit Card,
2345,937,18.0,Male,Jacket,52.29711509898092,Maine,M,Mauve,Fall,4.0,2-Day Shipping,Yes,20,Credit Card,
2346,1033,30.0,Male,Hoodie,49.77641958325682,Maine,M,Aubergine,Fall,2.0,Standard,Yes,3,Credit Card,
2347,998,29.0,Female,Shorts,53.923988836676806,,M,Aubergine,Fall,4.0,2-Day Shipping,Yes,11,Credit Card,
2348,829,31.0,Male,Leggings,52.33832911846146,,M,Mauve,Winter,5.0,2-Day Shipping,Yes,1,Credit Card,
2349,114,32.0,Male,Shorts,46.39822913374578,New Jersey,L,Periwinkle,Summer,,2-Day Shipping,Yes,0,Credit Card,
2350,663,26.0,Male,Hoodie,45.72104321056977,Illinois,L,Brown,Winter,,Standard,Yes,12,Credit Card,
2351,1003,,Male,Socks,48.66096318432632,North Dakota,M,Black,Winter,5.0,2-Day Shipping,Yes,16,Credit Card,
2352,410,30.0,Female,Hoodie,57.76846142662353,Minnesota,M,Burnt orange,Fall,5.0,Standard,Yes,7,Credit Card,
2353,1205,27.0,Female,Scarf,49.117497549913246,,M,Black,Fall,,2-Day Shipping,Yes,1,Credit Card,
2354,271,41.0,Male,Jeans,43.81904073932071,North Dakota,XL,Burnt orange,Fall,,2-Day Shipping,Yes,1,Credit Card,
2355,522,29.0,Female,Pajamas,56.64769266248759,Vermont,L,Terra cotta,Fall,,Standard,Yes,6,Credit Card,
2356,239,41.0,Male,Running Shoes,48.29991218728784,,M,White,Summer,4.0,2-Day Shipping,Yes,2,Credit Card,
2357,1494,36.0,Male,Sunglasses,44.41247318884051,North Dakota,S,Turquoise,Summer,,2-Day Shipping,Yes,0,Credit Card,
2358,783,21.0,Female,Sunglasses,56.97820883972499,Hawaii,M,Muted mustard yellow,Fall,,2-Day Shipping,Yes,4,Credit Card,
2359,400,28.0,Male,Sunglasses,50.73258867217454,Idaho,L,Muted mustard yellow,Summer,4.0,2-Day Shipping,Yes,8,Credit Card,
2360,571,29.0,Male,Jeans,41.30296823724685,Iowa,XL,Brown,Fall,,Standard,Yes,2,Credit Card,
2361,924,,Female,Sunglasses,43.14701302575103,Arkansas,M,Turquoise,Spring,,2-Day Shipping,Yes,1,Credit Card,
2362,1329,39.0,Female,Pajamas,45.41380210545016,Rhode Island,M,Terra cotta,Fall,4.0,Next Day Air,Yes,0,Credit Card,
2363,1138,24.0,Female,Running Shoes,47.309260931132776,New Mexico,XL,Fuchsia,Summer,,2-Day Shipping,Yes,3,Credit Card,
2364,1098,18.0,Male,T-shirt,55.22301175216732,Vermont,M,Lavender,Spring,5.0,2-Day Shipping,Yes,4,Credit Card,
2365,1543,49.0,Female,Handbag,49.389098078580105,Hawaii,M,Lavender,Summer,4.0,2-Day Shipping,Yes,15,Credit Card,
2366,1544,22.0,Female,Backpack,50.31347183956185,Wisconsin,M,Mauve,Fall,4.0,Standard,Yes,12,Credit Card,
2367,1093,54.0,Male,Hoodie,53.970647284688646,South Dakota,L,Baby blue,Fall,,2-Day Shipping,Yes,5,Credit Card,
2368,14,67.0,Female,Running Shoes,54.52148177218448,New Hampshire,M,Periwinkle,Spring,,2-Day Shipping,Yes,1,Bank Transfer,
2369,1440,19.0,Male,Sunglasses,52.78126849012054,New Mexico,M,Muted mustard yellow,Spring,4.0,2-Day Shipping,Yes,19,Credit Card,
2370,526,30.0,Female,T-shirt,51.01584872622353,Iowa,M,Baby blue,Spring,,2-Day Shipping,Yes,1,Credit Card,
2371,1032,20.0,Female,Running Shoes,46.36139762655435,Tennessee,M,Baby blue,Summer,4.0,Express,Yes,8,Credit Card,
2372,185,38.0,Male,T-shirt,49.10851710999877,Hawaii,L,Periwinkle,Spring,,2-Day Shipping,Yes,20,Credit Card,
2373,485,26.0,Female,Backpack,47.581253450753046,Missouri,L,Black,Winter,4.0,2-Day Shipping,Yes,2,Credit Card,
2374,1194,28.0,Female,Dress,49.834188019745696,Alaska,L,Baby blue,Spring,,2-Day Shipping,Yes,5,Credit Card,
2375,1336,40.0,Female,Handbag,51.86956136977459,Nevada,M,Baby blue,Spring,,Standard,Yes,19,Credit Card,
2376,892,38.0,Female,Gloves,51.74184838464107,Pennsylvania,S,Black,Winter,4.0,2-Day Shipping,Yes,1,Credit Card,
2377,335,40.0,Female,Socks,43.78163299766333,Kansas,M,Brown,Fall,,Next Day Air,Yes,15,Credit Card,
2378,488,36.0,Female,Pajamas,48.53537473770968,Iowa,L,Black,Fall,1.0,Standard,Yes,1,Credit Card,
2379,261,35.0,Female,Handbag,50.86305295362074,Montana,S,Lemon yellow,Summer,4.0,2-Day Shipping,Yes,20,Credit Card,
2380,583,44.0,Male,Sunglasses,43.72280079068428,Colorado,L,Baby blue,Spring,,Standard,Yes,13,Credit Card,
2381,544,37.0,Male,Boots,46.862489021178405,Alabama,S,Fuchsia,Winter,,2-Day Shipping,Yes,0,Credit Card,
2382,1556,45.0,Male,Shorts,57.73158199104553,Ohio,S,Fuchsia,Spring,,2-Day Shipping,Yes,10,Credit Card,
2383,404,21.0,Female,Hoodie,57.02103744233796,Nevada,M,Black,Winter,4.0,2-Day Shipping,Yes,20,Credit Card,
2384,794,34.0,Male,Shorts,54.87718425270034,Alabama,L,Lemon yellow,Summer,,2-Day Shipping,Yes,1,Credit Card,
2385,908,38.0,Female,Running Shoes,51.99523532578996,Missouri,L,Baby blue,Spring,4.0,2-Day Shipping,Yes,11,Credit Card,
2386,94,32.0,Male,Leggings,49.97045954914706,Florida,M,Burnt orange,Winter,,2-Day Shipping,Yes,0,Credit Card,
2387,554,28.0,Male,Boots,56.73904322588601,,M,Turquoise,Fall,5.0,2-Day Shipping,Yes,15,Credit Card,
2388,169,36.0,Female,Leggings,44.529732083330615,Louisiana,M,Terra cotta,Winter,5.0,Standard,Yes,13,Credit Card,
2389,837,22.0,Female,Handbag,58.48148556113723,West Virginia,L,Fuchsia,Spring,5.0,2-Day Shipping,Yes,1,Credit Card,
2390,197,37.0,Female,Jacket,62.62794485042371,Washington,M,Brown,Fall,4.0,2-Day Shipping,Yes,2,Credit Card,
2391,1136,37.0,Female,Gloves,36.457724606209545,,L,Aubergine,Winter,,2-Day Shipping,Yes,2,Credit Card,
2392,966,,Female,Dress,46.103716174703365,Delaware,L,Fuchsia,Summer,,2-Day Shipping,Yes,5,Credit Card,
2393,1475,21.0,Female,Hoodie,46.97309574335885,New Jersey,S,Black,Winter,,2-Day Shipping,Yes,8,Credit Card,
2394,1473,38.0,Female,Handbag,40.38257453380648,Indiana,L,Lavender,Summer,,Express,Yes,11,Credit Card,
2395,12,37.0,Female,Pajamas,53.39874912517418,Hawaii,S,Mauve,Fall,5.0,2-Day Shipping,Yes,16,Credit Card,
2396,1580,,Male,Handbag,51.18641928801067,Oklahoma,M,Lavender,Summer,,2-Day Shipping,Yes,1,Credit Card,
2397,845,45.0,Male,Dress,41.12602469625929,Missouri,L,Burnt orange,Fall,2.0,2-Day Shipping,Yes,7,Credit Card,
2398,543,27.0,Female,Sweater,51.76473988855867,Illinois,XL,Brown,Fall,,2-Day Shipping,Yes,1,Credit Card,
2399,221,31.0,Male,Sweater,47.402807734108976,Arizona,S,Black,Winter,,2-Day Shipping,Yes,0,Credit Card,
2400,1252,22.0,Male,Handbag,55.067757100347045,Indiana,XL,Muted mustard yellow,Fall,5.0,2-Day Shipping,Yes,11,Credit Card,
2401,796,44.0,Female,Shorts,53.06347718928912,New York,M,Lavender,Summer,,2-Day Shipping,Yes,3,Credit Card,
2402,573,52.0,Male,Socks,41.7417133269213,South Carolina,XL,Periwinkle,Winter,,2-Day Shipping,Yes,0,Credit Card,
2403,1340,22.0,Male,Running Shoes,49.18203221322262,Indiana,L,Pale peach,Summer,,2-Day Shipping,Yes,12,Credit Card,
2404,1578,43.0,Female,Belt,59.30870683252975,Delaware,S,Mauve,Fall,4.0,2-Day Shipping,Yes,3,Credit Card,
2405,675,28.0,Female,Handbag,45.0765863532048,,XL,Baby blue,Summer,5.0,2-Day Shipping,Yes,1,Credit Card,
2406,63,30.0,Female,Boots,48.67741450952512,,S,Brick red,Winter,,2-Day Shipping,Yes,4,Credit Card,
2407,406,30.0,Male,Sweater,57.26295556541305,South Carolina,S,Ruby Red,Fall,4.0,2-Day Shipping,Yes,2,Credit Card,
2408,798,,Male,Running Shoes,46.69344761135813,Maryland,M,Baby blue,Summer,4.0,2-Day Shipping,Yes,2,Credit Card,
2409,759,39.0,Female,Running Shoes,46.90374826874515,Massachusetts,L,Turquoise,Summer,,Standard,Yes,4,Credit Card,
2410,1659,33.0,Male,Scarf,57.74879760223949,Alaska,S,Mauve,Winter,,2-Day Shipping,Yes,3,Credit Card,
2411,372,43.0,Male,Leggings,54.81294316857326,North Carolina,S,Brick red,Winter,4.0,2-Day Shipping,Yes,0,Credit Card,
2412,1213,18.0,Female,Socks,46.632638475336606,Pennsylvania,M,Muted mustard yellow,Fall,,2-Day Shipping,Yes,0,Credit Card,
2413,491,54.0,Female,Backpack,50.9226708941105,Colorado,M,Brown,Winter,2.0,2-Day Shipping,Yes,0,Credit Card,
2414,443,33.0,Male,Socks,44.09223925165871,Michigan,M,Burnt orange,Winter,,Standard,Yes,11,Credit Card,
2415,1143,37.0,Female,Leggings,44.33412954592548,Ohio,L,Black,Winter,2.0,Standard,Yes,5,Credit Card,
2416,1034,,Female,Dress,47.27224837126147,Montana,S,Lavender,Spring,,2-Day Shipping,Yes,11,Credit Card,
2417,1079,32.0,Male,Pajamas,39.38431033884744,Arizona,M,Mauve,Winter,1.0,2-Day Shipping,Yes,5,Credit Card,
2418,1559,,Male,Running Shoes,61.16430756712228,New Mexico,XL,White,Summer,4.0,2-Day Shipping,Yes,10,Credit Card,
2419,266,29.0,Male,Backpack,46.0799836262042,Michigan,M,Terra cotta,Winter,,2-Day Shipping,Yes,1,Credit Card,
2420,350,48.0,Male,Scarf,45.24401617697772,Arizona,M,Aubergine,Winter,4.0,2-Day Shipping,Yes,15,Credit Card,
2421,1547,,Female,Leggings,40.17166185110085,,XL,Brick red,Winter,4.0,2-Day Shipping,Yes,0,Credit Card,
2422,133,33.0,Female,Pajamas,54.365381429332736,New Mexico,M,Fuchsia,Winter,,Next Day Air,Yes,3,Credit Card,
2423,1317,33.0,Male,Running Shoes,51.65242323868157,Arkansas,S,Periwinkle,Summer,5.0,2-Day Shipping,Yes,1,Credit Card,
2424,218,31.0,Female,Running Shoes,46.88516628945763,Oklahoma,M,Lavender,Spring,,2-Day Shipping,Yes,19,Credit Card,
2425,330,29.0,Male,Boots,38.221716864293626,Nevada,S,Muted mustard yellow,Winter,,Standard,Yes,2,Credit Card,
2426,698,,Female,Sweater,47.55086933625415,North Dakota,XL,Brown,Winter,4.0,2-Day Shipping,Yes,4,Credit Card,
2427,1040,32.0,Male,Boots,51.47221451518735,Michigan,M,Black,Winter,,Standard,Yes,13,Credit Card,
2428,1627,27.0,Female,Pajamas,60.14957168362472,Nevada,L,Mauve,Winter,,2-Day Shipping,Yes,3,Credit Card,
2429,909,33.0,Female,Sunglasses,49.01144566715144,,M,Turquoise,Summer,2.0,2-Day Shipping,Yes,3,Credit Card,
2430,889,19.0,Female,Backpack,51.85125535438924,New Hampshire,S,Brown,Winter,,2-Day Shipping,Yes,20,Credit Card,
2431,1288,22.0,Male,Gloves,42.99140951389857,Utah,XL,Brown,Winter,2.0,2-Day Shipping,Yes,8,Credit Card,
2432,425,20.0,Female,Leggings,42.54889596625913,Illinois,M,Ruby Red,Winter,,2-Day Shipping,Yes,0,Credit Card,
2433,181,21.0,Male,Sweater,60.95061380653718,South Dakota,L,Burnt orange,Fall,,2-Day Shipping,Yes,13,Credit Card,
2434,336,25.0,Female,T-shirt,53.01148141301576,Oregon,L,Lemon yellow,Spring,,Standard,Yes,7,Credit Card,
2435,576,35.0,Male,T-shirt,51.63812716702087,Nebraska,M,Pale peach,Summer,,Standard,Yes,1,Credit Card,
2436,50,31.0,Male,T-shirt,46.16496489529498,New Jersey,S,Fuchsia,Spring,,2-Day Shipping,Yes,3,Credit Card,
2437,1537,35.0,Male,Socks,40.54237135057812,Michigan,M,Muted mustard yellow,Fall,,2-Day Shipping,Yes,2,Credit Card,
2438,1107,25.0,Male,Backpack,54.03510900861283,Minnesota,L,Aubergine,Winter,4.0,Standard,Yes,4,Credit Card,
2439,1282,45.0,Male,Sweater,51.87878253150562,New Jersey,M,Brick red,Fall,,2-Day Shipping,Yes,6,Credit Card,
2440,1052,23.0,Male,Handbag,51.32612615374815,Ohio,M,Lavender,Summer,4.0,Express,Yes,0,Credit Card,
2441,1469,25.0,Female,Sweater,58.49045490826533,Arkansas,S,Brick red,Winter,,Standard,Yes,0,Credit Card,
2442,474,41.0,Male,Boots,48.214962781813,West Virginia,L,Aubergine,Fall,,Standard,Yes,1,Credit Card,
2443,341,29.0,Male,Backpack,59.37797040133359,New Jersey,L,Muted mustard yellow,Winter,,Express,Yes,1,Credit Card,
2444,1303,28.0,Male,T-shirt,49.07214525269369,Idaho,M,Turquoise,Spring,5.0,2-Day Shipping,Yes,0,Credit Card,
2445,1351,19.0,Male,Gloves,48.31667902843602,Delaware,M,Ruby Red,Fall,,2-Day Shipping,Yes,0,Credit Card,
2446,795,31.0,Male,Jeans,43.82723828002222,Kentucky,XL,Muted mustard yellow,Fall,,2-Day Shipping,Yes,12,Credit Card,
2447,1117,43.0,Female,Dress,39.22953143299297,Hawaii,M,Lavender,Summer,5.0,Standard,Yes,2,Credit Card,
2448,1428,38.0,Female,Backpack,53.67107155163517,South Dakota,S,Terra cotta,Winter,,2-Day Shipping,Yes,12,Credit Card,
2449,746,35.0,Female,Shorts,54.39126762724207,Michigan,L,Turquoise,Summer,,2-Day Shipping,Yes,2,Credit Card,
2450,855,19.0,Female,Leggings,53.41207401365957,California,L,Burnt orange,Winter,4.0,2-Day Shipping,Yes,0,Credit Card,
2451,1608,27.0,Female,Socks,55.73767995461198,Vermont,S,Brick red,Fall,,2-Day Shipping,Yes,1,Credit Card,
2452,1020,47.0,Male,Scarf,57.692952489654346,,S,Aubergine,Fall,,2-Day Shipping,Yes,2,Credit Card,
2453,215,23.0,Female,Leggings,51.08402124581462,Hawaii,L,Brick red,Fall,,Express,Yes,0,Credit Card,
2454,470,25.0,Male,Running Shoes,42.252821644377775,Alabama,L,Pale peach,Spring,,2-Day Shipping,Yes,4,Credit Card,
2455,661,20.0,Female,Sweater,39.41273049327161,Montana,M,Mauve,Winter,,2-Day Shipping,Yes,8,Credit Card,
2456,1640,27.0,Male,Sweater,50.29825566850717,Missouri,L,Ruby Red,Winter,,2-Day Shipping,Yes,5,Credit Card,
2457,1261,49.0,Female,Gloves,41.95302928028538,Virginia,XL,Terra cotta,Fall,,Standard,Yes,4,Credit Card,
2458,129,25.0,Male,Dress,49.23541617645056,California,M,Turquoise,Spring,5.0,2-Day Shipping,Yes,4,Credit Card,
2459,1393,44.0,Male,Dress,42.725176553501385,Arkansas,M,Pale peach,Summer,5.0,2-Day Shipping,Yes,2,Credit Card,
